edad,codigopostal,tipovivienda,dependientes,estadocivil,genero,claveactividad,nivelacademico,telefono,ingreso,egreso,tipoprestamo,tasanormal,tasamoratoria,monto,avales,creditostrabajados,bien,montogarantia,finalidad,remesas,plazo,estatuscuenta
44,70330,2,5,2,1,2319011,6,1,0,1,13,42,42,20000,0,13,1,0,1,1,1,2
45,70330,2,0,2,2,4111936,7,1,0,0,1,48,48,20000,1,1,1,0,2,1,1,2
34,70330,2,0,4,1,9999999,6,1,0,3,12,48,48,20000,0,3,1,0,1,1,1,2
28,70330,4,0,5,2,9999999,5,1,2,0,1,48,48,15000,1,7,1,0,2,1,1,3
27,70330,4,6,2,1,9999999,6,1,0,1,1,48,48,20000,1,1,1,0,2,1,1,3
22,70330,2,2,2,2,2411015,6,1,0,0,1,48,48,12000,0,3,1,0,2,1,1,2
53,70330,2,0,2,1,9999999,4,1,2,2,2,42,42,25000,0,15,1,0,2,1,1,2
52,70330,2,2,2,1,9999999,4,1,6,5,12,48,48,10000,0,7,1,0,1,1,1,2
26,70330,2,0,4,2,9999999,7,1,0,0,1,48,48,12000,1,1,1,0,2,1,1,3
30,70330,4,4,2,2,9999999,7,1,2,0,1,48,48,20000,0,1,1,0,2,1,1,3
22,70330,2,0,5,1,9999999,6,1,1,1,1,48,48,10000,1,1,1,0,2,1,1,3
42,70330,2,0,2,1,9999999,4,1,9,0,1,48,48,30000,0,13,1,0,2,1,1,3
32,70330,3,4,2,2,8712011,5,1,9,5,1,48,48,10000,0,1,1,0,2,1,1,2
37,70330,4,2,2,1,6999900,4,1,1,1,12,48,48,7000,0,13,1,0,1,1,1,3
25,70330,2,4,2,1,2319011,6,1,0,0,1,48,48,40000,2,1,1,0,2,1,1,3
49,70335,2,2,2,2,149907,6,1,0,2,1,48,48,10000,0,2,1,0,2,1,1,3
41,70330,2,0,2,1,6211023,4,1,0,4,12,48,48,15000,1,0,1,0,1,1,1,3
53,70330,2,0,2,2,4199908,6,1,0,0,1,48,48,10000,0,3,1,0,2,1,1,3
55,70330,2,0,2,1,6999900,4,1,1,0,12,48,48,20000,0,1,1,0,1,1,1,3
51,70330,2,6,2,2,4111027,7,1,0,0,1,48,48,12000,0,4,1,0,2,1,1,3
26,70330,4,0,5,1,2319011,6,1,0,0,1,48,48,7500,1,1,1,0,2,1,1,3
53,70330,2,2,2,1,2000008,4,1,1,1,13,42,42,8000,0,14,1,0,1,1,1,3
28,70330,2,2,4,1,2411015,5,1,7,7,1,48,48,20000,0,6,1,0,2,1,1,3
30,70343,4,6,2,1,2319011,6,1,0,0,1,48,48,20000,1,1,1,0,2,1,1,3
60,70330,2,0,5,1,6999900,6,1,0,2,12,48,48,20000,0,2,1,0,1,1,1,3
59,70330,2,0,2,1,2319011,4,1,0,0,3,18,18,5000,0,5,5,1,2,1,1,2
44,70340,2,2,2,1,6999900,4,1,1,1,2,42,42,15000,0,10,1,0,2,1,1,2
40,70330,2,4,4,1,2319011,6,1,0,0,12,48,48,10000,0,9,1,0,1,1,1,2
55,70330,2,0,5,1,2319011,4,1,2,2,13,42,42,12000,0,21,1,0,1,1,1,2
49,70340,2,0,2,1,7100001,4,1,1,0,2,42,42,15000,0,12,1,0,2,1,1,3
59,70340,2,0,2,1,6999900,4,1,1,0,2,42,42,15000,0,14,1,0,2,1,1,3
29,70330,2,2,2,2,3341039,6,1,0,0,1,48,48,7000,0,3,1,0,2,1,1,3
51,70330,2,0,2,1,2411015,4,1,0,0,1,48,48,15000,0,16,1,0,2,1,1,3
35,70350,4,4,4,1,6999900,6,1,0,2,12,48,48,13000,1,2,1,0,1,1,1,3
38,70343,2,0,5,1,6999900,6,1,1,0,12,48,48,7000,0,3,1,0,1,1,1,3
52,70340,2,0,2,1,6999900,4,1,1,0,13,42,42,35000,0,9,1,0,1,1,1,3
49,70330,4,0,5,1,2319011,4,1,0,0,2,42,42,30000,0,8,1,0,2,1,1,3
50,70330,2,0,2,1,6999900,4,1,2,0,1,48,48,20000,0,2,1,0,2,1,1,3
44,70330,2,2,2,1,2319011,4,1,0,1,13,42,42,13000,0,18,1,0,1,1,1,3
35,70330,2,6,2,1,2411015,7,1,0,1,13,42,42,15000,0,15,1,0,1,1,1,2
39,70330,4,2,5,1,2411015,6,1,0,1,12,48,48,20000,0,9,1,0,1,1,1,3
44,70340,2,6,2,1,6999900,4,1,2,0,1,48,48,20000,1,0,1,0,2,1,1,3
33,70343,2,8,2,2,100008,6,1,9,2,1,48,48,10000,0,1,1,0,2,1,1,3
44,70330,2,4,2,1,2319011,4,1,0,0,1,48,48,20000,0,3,1,0,2,1,1,3
35,70330,4,0,5,1,8932015,5,1,9,1,1,48,48,6000,0,1,1,0,2,1,1,3
24,70330,1,0,4,1,2411015,6,1,0,0,12,48,48,20000,0,3,1,0,1,1,1,3
47,70330,2,3,2,1,2411015,4,1,0,1,12,48,48,15000,0,2,1,0,1,1,1,3
33,70370,2,4,2,2,4199908,4,1,0,1,1,48,48,20000,0,1,1,0,2,1,1,3
44,70330,2,0,4,2,2633023,7,1,2,1,1,48,48,12000,0,1,1,0,2,1,1,3
32,70341,4,0,5,1,6999900,7,1,0,0,12,48,48,10000,0,3,1,0,1,1,1,3
40,70340,2,6,2,2,7129902,6,1,0,2,1,48,48,15000,0,2,1,0,2,1,1,3
46,70330,2,4,4,2,7500003,7,1,0,0,12,48,48,30000,0,4,1,0,1,1,1,3
34,70330,2,6,2,1,2411015,6,1,0,0,13,42,42,20000,0,10,1,0,1,1,1,3
21,70330,4,0,5,1,6999900,5,1,1,1,1,48,48,10000,0,1,1,0,2,1,1,3
38,70330,2,4,5,1,6999900,7,1,0,2,13,42,42,25000,0,6,1,0,1,1,1,3
44,70330,2,0,2,1,2023018,7,1,0,0,1,48,48,10000,0,1,1,0,2,1,1,3
29,70330,2,2,2,2,8944098,5,1,0,1,1,48,48,11000,0,6,1,0,2,1,1,3
59,70330,2,0,2,1,2000008,4,1,0,1,12,48,48,11000,0,8,1,0,1,1,1,3
40,70330,2,4,4,1,2411015,7,1,0,0,12,48,48,10000,0,2,1,0,1,1,1,3
33,70330,2,2,2,1,2071017,6,1,0,2,12,48,48,16000,0,2,1,0,1,1,1,3
35,70330,4,2,2,1,2319011,7,1,0,2,12,48,48,20000,0,5,1,0,1,1,1,3
46,70330,2,2,2,1,2411015,6,1,0,0,13,42,42,30000,0,11,1,0,1,1,1,3
54,70330,2,0,5,1,6999900,4,1,0,0,12,48,48,8000,0,14,1,0,1,1,1,3
58,70330,2,0,2,1,6999900,4,1,0,0,1,48,48,20000,0,3,1,0,2,1,1,3
43,70330,2,4,2,1,6999900,4,1,0,1,12,48,48,20000,1,0,1,0,1,1,1,3
50,70343,2,0,2,1,6999900,4,1,0,0,1,48,48,6000,0,10,1,0,2,1,1,3
46,70341,2,2,2,1,8711021,4,1,9,0,1,48,48,12000,0,8,1,0,2,1,1,3
41,70340,2,4,4,2,4111027,4,1,0,0,1,48,48,10000,1,0,1,0,2,1,1,3
42,70330,2,4,2,2,100008,4,1,0,0,12,48,48,10000,1,0,1,0,1,1,1,3
31,70330,2,4,2,1,2411015,4,1,0,0,12,48,48,15000,0,6,1,0,1,1,1,3
40,70330,2,2,2,1,2411015,6,1,0,3,13,42,42,40000,0,8,1,0,1,1,1,3
37,70330,2,0,2,1,2319011,6,1,0,0,12,48,48,8000,0,17,1,0,1,1,1,3
39,70330,2,0,2,1,2411015,4,1,9,0,12,48,48,12000,0,4,1,0,1,1,1,3
28,70330,4,6,5,1,2000008,7,1,0,0,3,18,18,8000,0,1,5,1,2,1,1,2
55,70330,2,0,2,1,2411015,4,1,0,0,1,48,48,30000,1,6,1,0,2,1,1,3
46,70330,2,2,2,1,6999900,4,1,0,6,12,48,48,10000,0,0,1,0,1,1,1,3
43,70730,2,0,2,1,9999999,6,1,3,3,1,48,48,10000,0,8,1,0,2,1,11,2
54,70330,2,0,2,1,9999999,4,1,0,1,1,48,48,5000,0,5,1,0,2,1,5,2
50,70735,2,0,2,2,9999999,6,1,1,0,1,48,48,25000,2,1,1,0,2,1,11,2
51,70735,2,0,2,2,9999999,6,1,2,0,1,48,48,30000,1,1,1,0,2,1,11,2
51,70720,2,0,5,1,9999999,4,1,0,0,2,42,42,15000,1,14,1,0,2,1,11,2
60,70760,2,0,2,1,9999999,4,1,3,3,1,48,48,20000,1,9,1,0,2,1,6,2
52,70735,2,0,2,2,9999999,6,1,1,0,1,48,48,5000,1,1,1,0,2,1,8,2
51,70725,2,0,2,1,9999999,6,1,0,0,3,18,18,30000,0,1,5,2,2,1,2,2
54,70298,2,0,5,1,9999999,4,1,0,0,4,24,24,3000,0,15,1,0,2,1,5,2
60,70725,2,0,2,1,9999999,6,1,3,3,6,24,24,6000,1,19,1,0,2,1,10,2
57,70705,2,0,2,2,9999999,4,1,0,0,4,24,24,3000,0,10,1,0,2,1,5,2
51,70735,2,0,4,1,9999999,7,1,1,0,2,42,42,6000,1,12,1,0,2,1,8,2
45,70296,2,0,2,2,9999999,7,1,0,0,3,18,18,5000,0,1,5,1,2,1,2,2
48,70531,2,0,2,2,9999999,6,1,0,0,4,24,24,4200,0,5,1,0,2,1,5,2
42,70725,2,0,4,2,9999999,6,1,2,2,1,48,48,12000,1,1,1,0,2,1,2,2
53,70760,2,0,2,1,9999999,6,1,1,1,4,24,24,2500,0,17,1,0,2,1,5,2
30,70735,2,0,2,1,9999999,2,1,3,3,1,48,48,15000,1,3,1,0,2,1,6,2
60,70735,2,0,3,1,9999999,6,1,0,0,1,48,48,10000,0,1,1,0,2,1,11,2
25,70725,2,0,5,2,9999999,6,1,0,0,1,48,48,5000,1,1,1,0,2,1,7,2
55,70298,2,0,5,1,9999999,6,1,0,0,4,24,24,4000,0,7,1,0,2,1,5,2
54,70298,2,0,5,1,9999999,4,1,0,0,2,42,42,6000,1,15,1,0,2,1,5,2
23,70735,2,0,2,1,9999999,7,1,9,0,1,48,48,7000,1,5,1,0,2,1,10,2
48,70531,2,0,2,2,9999999,6,1,0,0,4,24,24,4200,0,5,1,0,2,1,5,2
53,70760,2,0,2,1,9999999,6,1,1,1,4,24,24,3000,0,17,1,0,2,1,5,2
54,70298,2,0,5,1,9999999,4,1,0,0,4,24,24,3100,0,15,1,0,2,1,6,2
60,70725,2,0,2,1,9999999,6,1,3,3,6,24,24,12000,0,19,1,0,2,1,3,2
35,70735,2,0,5,1,9999999,7,1,0,0,1,48,48,20000,1,3,1,0,2,1,6,2
51,70735,2,0,4,1,9999999,7,1,1,0,2,42,42,7000,1,12,1,0,2,1,8,2
53,70760,2,0,2,1,9999999,6,1,1,1,1,48,48,15000,1,17,1,0,2,1,8,2
43,70725,2,0,2,2,9999999,6,1,0,0,3,18,18,1000,0,4,5,1,2,1,1,2
30,70735,2,0,2,1,9999999,5,1,2,2,4,24,24,3000,0,3,1,0,2,1,2,2
26,70735,2,0,5,2,9999999,4,1,3,0,1,48,48,7000,0,2,1,0,2,1,11,2
54,70298,2,0,5,1,9999999,4,1,0,0,4,24,24,3000,0,15,1,0,2,1,5,2
30,70735,2,0,2,1,9999999,5,1,2,2,7,72,72,5000,0,3,1,0,2,1,10,2
26,70725,2,0,5,2,9999999,5,1,1,0,9,18,18,55000,1,1,1,1,1,1,6,2
51,70735,2,0,4,1,9999999,7,1,1,0,2,42,42,5000,1,12,1,0,2,1,8,2
48,70735,2,0,2,1,9999999,6,1,1,1,1,48,48,5000,0,7,1,0,2,1,6,2
56,70735,2,0,2,1,9999999,4,1,0,0,1,48,48,6000,1,1,1,0,2,1,11,2
60,70760,2,0,2,1,9999999,4,1,3,3,1,48,48,12000,0,9,1,0,2,1,6,2
60,70725,2,0,2,1,9999999,6,1,3,3,6,24,24,15000,0,19,1,0,2,1,1,2
51,70735,2,0,4,1,9999999,7,1,1,0,2,42,42,10000,1,12,1,0,2,1,11,2
54,70298,2,0,5,1,9999999,4,1,0,0,4,24,24,3500,0,15,1,0,2,1,5,2
47,70735,2,0,5,2,9999999,7,1,4,3,1,48,48,5000,0,1,1,0,2,1,7,2
48,70735,2,0,2,1,9999999,6,1,1,1,1,48,48,5000,0,7,1,0,2,1,8,2
23,70735,2,0,5,2,9999999,5,1,2,0,1,48,48,15000,1,1,1,0,2,1,5,2
23,70735,2,0,2,1,9999999,7,1,9,0,1,48,48,5000,0,5,1,0,2,1,7,2
48,70735,2,0,2,1,9999999,6,1,1,1,1,48,48,5000,0,7,1,0,2,1,10,2
56,70705,2,0,2,1,9999999,4,1,9,0,1,48,48,3000,0,11,1,0,2,1,5,2
23,70735,2,0,2,1,9999999,7,1,9,0,1,48,48,20000,0,5,1,0,2,1,6,2
54,70298,2,0,5,1,9999999,4,1,0,0,8,21,21,60000,2,15,1,1,1,1,9,2
27,70725,2,0,5,1,9999999,5,1,0,0,9,20,20,73000,2,0,1,1,1,1,6,3
26,70735,2,0,5,2,9999999,4,1,3,0,1,48,48,10000,0,2,1,0,2,1,6,2
48,70735,2,0,2,1,9999999,6,1,1,1,1,48,48,5000,0,7,1,0,2,1,8,2
51,70735,2,0,4,1,9999999,7,1,1,0,2,42,42,10000,0,12,1,0,2,1,11,2
43,70110,2,0,2,1,9999999,6,1,2,0,2,42,42,10000,1,12,1,0,2,1,11,2
44,70117,2,0,2,1,9999999,6,1,2,4,1,48,48,23000,1,2,1,0,2,1,11,2
53,70750,2,0,2,1,9999999,7,1,0,1,1,48,48,15000,1,6,1,0,2,1,11,2
56,70110,2,0,2,1,9999999,2,1,3,3,2,42,42,12000,1,8,1,0,2,1,7,2
52,70110,2,0,5,1,9999999,2,1,1,0,2,42,42,10000,1,13,1,0,2,1,5,2
59,70110,2,0,2,1,9999999,4,1,9,1,2,42,42,15000,1,19,1,0,2,1,5,2
25,70110,2,0,5,2,9999999,5,1,1,0,1,48,48,10000,1,1,1,0,2,1,2,2
34,70110,2,0,5,1,9999999,5,1,2,0,1,48,48,6000,1,5,1,0,2,1,10,2
50,70111,2,0,2,1,9999999,7,1,3,3,1,48,48,10000,1,1,1,0,2,1,11,2
42,70110,2,0,2,2,9999999,7,1,9,0,1,48,48,10000,1,3,1,0,2,1,11,2
43,70110,2,0,2,1,9999999,6,1,4,3,7,72,72,20000,0,3,1,0,2,1,6,2
57,70110,2,0,2,1,9999999,2,1,1,0,7,72,72,7000,0,6,1,0,2,1,5,2
49,70110,2,0,3,1,9999999,2,1,5,4,1,48,48,15000,1,10,1,0,2,1,11,2
49,70110,2,0,2,1,9999999,6,1,0,0,3,18,18,3000,0,8,5,1,2,1,5,2
34,70530,2,0,5,1,9999999,6,1,9,0,3,18,18,2000,0,5,5,1,2,2,2,2
43,70111,2,0,5,2,9999999,7,1,1,0,1,48,48,20000,1,3,1,0,2,1,4,2
51,70720,2,0,5,1,9999999,7,1,1,0,2,42,42,13000,1,13,1,0,2,1,6,2
45,70746,2,0,5,2,9999999,5,1,1,9,1,48,48,20000,1,2,1,0,2,1,5,2
34,70110,2,0,5,1,9999999,2,1,0,0,2,42,42,15000,1,7,1,0,2,1,10,2
60,70750,2,0,2,1,9999999,4,1,1,1,2,42,42,5000,1,11,1,0,2,1,5,2
43,70730,2,0,2,1,9999999,6,1,3,3,2,42,42,25000,1,8,1,0,2,1,4,2
52,70746,2,0,2,1,9999999,7,1,9,1,1,48,48,16000,1,1,1,0,2,1,6,2
32,70746,2,0,5,1,9999999,2,1,2,1,1,48,48,5000,1,3,1,0,2,1,6,2
47,70750,2,0,2,1,9999999,5,1,2,1,1,48,48,10000,1,1,1,0,2,1,2,2
54,70110,2,0,3,1,9999999,6,1,1,0,7,72,72,6000,0,7,1,0,2,1,10,2
47,70110,2,0,2,2,9999999,6,1,9,1,1,48,48,10000,0,3,1,0,2,1,11,2
52,70110,2,0,2,1,9999999,7,1,2,1,1,48,48,8000,0,5,1,0,2,1,11,2
42,70110,2,0,2,1,9999999,5,1,8,2,1,48,48,10000,0,8,1,0,2,1,11,2
51,70720,2,0,5,1,9999999,7,1,1,0,1,48,48,10000,0,13,1,0,2,1,11,2
58,70110,2,0,5,1,9999999,6,1,2,2,1,48,48,5000,0,4,1,0,2,1,9,2
59,70110,2,0,2,1,9999999,4,1,9,1,2,42,42,10000,1,19,1,0,2,1,5,2
56,70110,2,0,2,1,9999999,7,1,2,0,1,48,48,10000,1,8,1,0,2,1,11,2
34,70110,2,0,5,1,9999999,5,1,2,0,1,48,48,10000,0,5,1,0,2,1,11,2
48,70720,2,0,5,2,9999999,5,1,2,1,1,48,48,10000,0,3,1,0,2,1,11,2
56,70720,2,0,2,2,9999999,6,1,5,4,1,48,48,10000,1,1,1,0,2,1,6,2
56,70110,2,0,2,1,9999999,2,1,3,3,2,42,42,8000,1,8,1,0,2,1,8,2
58,70110,2,0,2,1,9999999,2,1,2,2,1,48,48,8000,0,2,1,0,2,1,10,2
50,70720,2,0,2,2,9999999,7,1,2,2,1,48,48,10000,0,3,1,0,2,1,11,2
59,70110,2,0,2,1,9999999,6,1,1,0,1,48,48,5000,0,4,1,0,2,1,10,2
58,70720,2,0,2,1,9999999,7,1,3,2,1,48,48,10000,0,1,1,0,2,1,11,2
50,70110,2,0,2,1,9999999,7,1,3,3,1,48,48,5000,1,1,1,0,2,1,5,2
34,70110,2,0,2,1,9999999,2,1,1,1,3,18,18,7000,0,7,5,1,2,1,4,2
43,70110,2,0,5,1,9999999,7,1,1,0,1,48,48,5000,0,1,1,0,2,1,9,2
49,70110,2,0,2,2,9999999,2,1,2,1,7,72,72,3000,0,1,1,0,2,1,4,2
54,70110,2,0,3,1,9999999,6,1,1,0,1,48,48,23000,1,7,1,0,2,1,1,2
45,70110,2,0,2,1,9999999,4,1,9,2,1,48,48,10000,1,2,1,0,2,1,11,2
34,70110,2,0,5,1,9999999,2,1,0,0,2,42,42,20000,1,7,1,0,2,1,3,2
34,70110,2,0,2,1,9999999,5,1,3,2,1,48,48,10000,1,5,1,0,2,1,11,2
54,70110,2,0,2,1,9999999,4,1,2,0,1,48,48,20000,1,5,1,0,2,1,11,2
58,70720,2,0,2,2,9999999,6,1,2,0,1,48,48,10000,1,3,1,0,2,1,11,2
45,70720,2,0,5,2,9999999,2,1,0,1,7,72,72,12000,0,11,1,0,2,1,5,2
58,70110,2,0,2,1,9999999,2,1,2,2,7,72,72,12000,0,2,1,0,2,1,11,2
54,70746,2,0,2,1,9999999,7,1,4,4,1,48,48,20000,1,2,1,0,2,1,11,3
42,70110,2,0,2,1,9999999,5,1,8,2,7,72,72,4000,0,8,1,0,2,1,4,2
57,70110,2,0,4,2,9999999,5,1,4,3,7,72,72,4000,0,1,1,0,2,1,6,2
59,70720,2,0,2,2,9999999,7,1,1,0,1,48,48,20000,1,4,1,0,2,1,11,2
40,70110,2,0,4,1,9999999,7,1,3,2,1,48,48,10000,1,8,1,0,2,1,6,2
47,70110,2,0,2,2,9999999,6,1,9,1,7,72,72,20000,0,3,1,0,2,1,4,2
34,70110,2,0,5,1,9999999,5,1,2,0,1,48,48,15000,0,5,1,0,2,1,5,2
49,70110,2,0,2,1,9999999,6,1,0,0,3,18,18,6000,0,8,5,1,2,1,5,2
33,70750,2,0,2,1,9999999,5,1,2,1,1,48,48,10000,0,1,1,0,2,1,6,2
47,70110,2,0,2,1,9999999,2,1,2,1,1,48,48,10000,0,5,1,0,2,1,11,2
52,70110,2,0,2,1,9999999,7,1,2,1,1,48,48,10000,0,5,1,0,2,1,11,2
56,70137,2,0,4,1,9999999,6,1,1,0,1,48,48,10000,0,1,1,0,2,1,6,3
53,70137,2,0,2,1,9999999,4,1,3,3,1,48,48,10000,1,1,1,0,2,1,6,3
26,70137,2,0,2,1,9999999,5,1,3,1,1,48,48,10000,1,2,1,0,2,1,6,2
43,70111,2,0,5,2,9999999,7,1,1,0,1,48,48,10000,1,3,1,0,2,1,6,2
59,70110,2,0,2,1,9999999,6,1,1,0,7,72,72,15000,0,4,1,0,2,1,6,2
56,70110,2,0,2,1,9999999,4,1,0,0,1,48,48,8000,0,4,1,0,2,1,11,2
56,70110,2,0,2,1,9999999,2,1,3,3,2,42,42,8000,1,8,1,0,2,1,11,2
40,70110,2,0,4,1,9999999,7,1,3,2,1,48,48,10000,0,8,1,0,2,1,11,2
48,70110,2,0,2,1,9999999,5,1,4,3,7,72,72,5000,0,2,1,0,2,1,10,2
26,70110,2,0,2,2,9999999,5,1,1,0,1,48,48,15000,1,1,1,0,2,1,5,2
55,70750,2,0,1,2,9999999,5,1,3,2,1,48,48,20000,1,5,1,0,2,1,6,2
47,70110,2,0,2,2,9999999,6,1,9,1,7,72,72,20000,0,3,1,0,2,1,4,2
41,70706,2,0,2,2,9999999,4,1,1,0,3,18,18,1000,0,3,5,1,2,1,1,2
42,70000,2,0,2,2,9999999,5,1,1,4,1,48,48,15000,0,3,1,0,2,1,6,2
45,70720,2,0,5,2,9999999,2,1,0,1,1,48,48,12000,0,11,1,0,2,1,5,2
54,70110,2,0,5,2,9999999,4,1,0,0,1,48,48,15000,0,5,1,0,2,1,5,2
47,70110,2,0,5,1,9999999,5,1,1,2,1,48,48,10000,0,3,1,0,2,1,5,2
50,70110,2,0,2,1,9999999,2,1,4,3,1,48,48,20000,1,4,1,0,2,1,11,2
51,70720,2,0,5,1,9999999,7,1,1,0,1,48,48,15000,0,13,1,0,2,1,5,2
34,70110,2,0,2,2,9999999,5,1,1,0,1,48,48,15000,0,1,1,0,2,1,5,3
56,70110,2,0,2,1,9999999,7,1,8,8,5,36,36,51000,1,10,1,1,2,1,11,2
56,70130,2,0,2,2,9999999,7,1,5,1,8,20,20,98000,1,1,1,1,1,1,5,3
34,70110,2,0,4,2,9999999,5,1,1,0,1,48,48,7500,1,2,1,0,2,1,3,2
47,70110,2,0,2,2,9999999,6,1,0,0,1,48,48,10000,0,1,1,0,2,1,11,2
52,70720,2,0,2,2,9999999,7,1,4,4,1,48,48,10000,0,1,1,0,2,1,5,2
23,70110,2,0,5,1,9999999,5,1,0,0,1,48,48,8000,0,0,1,0,2,1,10,3
58,70720,2,0,2,2,9999999,6,1,2,0,1,48,48,15000,0,3,1,0,2,1,11,2
59,70720,2,0,2,2,9999999,7,1,1,0,1,48,48,15000,0,4,1,0,2,1,11,2
23,70137,2,0,5,2,9999999,5,1,2,1,10,30,30,37000,1,1,1,0,2,1,11,2
60,70110,2,0,2,1,9999999,5,1,9,1,1,48,48,15000,0,5,1,0,2,1,6,2
54,70110,2,0,3,1,9999999,6,1,1,0,1,48,48,28000,1,7,1,0,2,1,11,2
50,70720,2,0,2,2,9999999,7,1,2,2,1,48,48,15000,0,3,1,0,2,1,11,2
58,70110,2,0,5,1,9999999,6,1,2,2,1,48,48,20000,1,4,1,0,2,1,11,2
53,70720,2,0,2,1,9999999,4,1,2,2,1,48,48,8000,0,9,1,0,2,2,11,2
36,70110,2,0,5,2,9999999,5,1,9,0,1,48,48,10000,0,3,1,0,2,1,5,2
50,70750,2,0,4,2,9999999,7,1,3,2,1,48,48,5000,0,5,1,0,2,1,10,2
25,70100,2,0,4,2,9999999,5,1,1,0,1,48,48,15000,0,2,1,0,2,1,6,2
59,70110,2,0,4,2,9999999,1,1,0,0,1,48,48,15000,1,0,1,0,2,1,11,3
46,70110,2,0,5,2,9999999,2,1,6,7,5,36,36,51000,1,4,1,1,2,1,11,2
32,70140,2,0,5,1,9999999,2,1,9,0,4,24,24,5000,0,1,1,0,2,1,6,2
31,70137,2,0,2,2,9999999,5,1,4,2,5,36,36,51000,1,0,1,1,2,1,1,3
43,70730,2,0,2,1,9999999,6,1,3,3,1,48,48,20000,1,8,1,0,2,1,3,2
34,70720,2,0,5,2,9999999,2,1,2,1,1,48,48,20000,1,4,1,0,2,1,5,2
59,70100,2,0,2,2,9999999,6,1,3,1,9,18,18,80000,0,2,1,1,1,1,6,2
32,70720,2,0,5,2,9999999,7,1,2,0,1,48,48,5000,1,1,1,0,2,1,10,2
51,70720,2,0,5,1,9999999,7,1,1,0,1,48,48,10000,1,13,1,0,2,1,10,2
46,70720,3,0,2,1,9999999,5,1,3,3,1,48,48,10000,1,1,1,0,2,1,10,2
52,70110,2,0,2,2,9999999,5,1,8,6,1,48,48,50000,1,1,1,1,2,1,6,2
24,70760,2,0,5,2,9999999,2,1,2,0,9,18,18,80000,1,1,1,1,1,1,6,2
42,70730,2,0,2,1,9999999,7,1,6,6,1,48,48,18000,1,8,1,0,2,1,5,2
33,70117,2,0,2,2,9999999,2,1,4,3,9,18,18,80000,0,1,1,1,1,1,6,2
34,70110,2,0,2,1,9999999,2,1,1,1,4,24,24,5000,0,7,1,0,2,1,11,2
58,70760,2,0,2,2,9999999,5,1,8,8,9,18,18,80000,0,1,1,1,1,1,11,2
54,70110,2,0,2,1,9999999,4,1,2,0,1,48,48,20000,1,5,1,0,2,1,11,2
55,70760,2,0,2,2,9999999,5,1,2,0,9,18,18,79000,1,1,1,1,1,1,6,2
51,70110,2,0,1,1,9999999,4,1,0,0,1,48,48,10000,0,4,1,0,2,1,9,2
56,70110,2,0,3,1,9999999,6,1,8,8,5,36,36,80000,1,1,1,1,2,1,6,2
55,70530,2,0,2,2,9999999,6,1,3,2,1,48,48,10000,1,3,1,0,2,1,5,2
45,70720,2,0,2,1,9999999,7,1,3,0,1,48,48,20000,1,3,1,0,2,1,10,2
59,70760,2,0,2,2,9999999,6,1,0,0,1,48,48,20000,0,1,1,0,2,1,11,2
54,70110,2,0,3,1,9999999,6,1,1,0,4,24,24,10000,0,7,1,0,2,1,11,2
26,70110,2,0,5,2,9999999,5,1,1,0,4,24,24,10000,0,4,1,0,2,1,11,2
52,70110,2,0,2,1,9999999,7,1,2,1,1,48,48,15000,0,5,1,0,2,1,5,2
53,70110,2,0,5,1,9999999,6,1,0,0,1,48,48,10000,0,2,1,0,2,1,6,2
47,70040,3,0,4,2,9999999,2,1,8,8,9,18,18,400000,1,1,1,1,1,1,6,3
51,70720,2,0,5,1,9999999,3,1,4,3,9,18,18,70000,1,1,1,1,1,1,5,2
58,70110,2,0,5,1,9999999,6,1,1,0,1,48,48,15000,0,3,1,0,2,1,11,2
60,70706,2,0,2,1,9999999,6,1,2,0,1,48,48,15000,0,7,1,0,2,1,6,2
58,70110,2,0,2,2,9999999,6,1,0,3,1,48,48,10000,0,2,1,0,1,1,11,2
23,70110,2,0,5,1,9999999,5,1,3,0,1,48,48,10000,0,1,1,0,2,1,11,2
49,70110,2,0,5,1,9999999,2,1,0,1,1,48,48,10000,0,3,1,0,2,1,5,2
50,70750,2,0,4,2,9999999,7,1,3,2,1,48,48,20000,0,5,1,0,2,1,6,3
34,70110,2,0,2,1,9999999,5,1,3,2,10,30,30,50000,1,5,1,6,2,1,8,2
45,70720,2,0,5,2,9999999,2,1,0,1,1,48,48,12000,0,11,1,0,2,1,11,2
51,70110,2,0,2,1,9999999,5,1,2,1,1,48,48,10000,0,1,1,0,2,1,6,2
59,70110,2,0,2,1,9999999,6,1,2,1,1,48,48,10000,0,1,1,0,2,1,11,2
47,70110,2,0,5,1,9999999,5,1,1,2,1,48,48,15000,0,3,1,0,2,1,6,2
59,70720,2,0,2,2,9999999,7,1,1,0,1,48,48,24000,1,4,1,0,2,1,11,2
31,70110,2,0,5,2,9999999,2,1,2,0,1,48,48,10000,0,1,1,0,2,1,6,2
46,70760,2,0,5,1,9999999,7,1,9,1,1,48,48,15000,0,1,1,0,2,1,7,2
48,70110,3,0,2,1,9999999,6,1,3,3,1,48,48,5000,0,1,1,0,2,1,6,2
23,70110,2,0,5,1,9999999,5,1,0,0,1,48,48,10000,0,1,1,0,2,1,11,2
50,70110,2,0,2,1,9999999,2,1,4,3,1,48,48,20000,1,4,1,0,2,1,5,2
49,70110,2,0,4,1,9999999,6,1,0,1,1,48,48,5000,0,2,1,0,2,1,7,2
